serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,monthly_income_imputed
0,0.121264019,32,0,0.33302566,5416.0,9,0,1,0,1.0,8723.0
0,0.04199935900000001,61,0,767.0,8723.0,9,0,1,0,0.0,8723.0
0,0.0,49,0,0.0019089170000000002,3666.0,2,0,0,0,1.0,3584.0
0,0.007956134,31,0,0.076369452,2500.0,8,0,0,0,0.0,8300.0
0,0.310778624,49,0,1.41555381,2545.0,14,0,2,0,1.0,10333.0
0,0.05774204700000001,91,1,0.204023331,8400.0,9,0,1,0,1.0,8723.0
0,0.717531299,46,0,0.25440636,13332.0,9,0,2,0,0.0,28306.0
0,0.11097464800000001,70,0,0.239124561,3700.0,11,0,1,0,0.0,10417.0
0,0.652040238,42,0,0.45526179,25000.0,17,0,5,0,2.0,6500.0
0,0.009165903,31,0,3.0,3584.0,2,0,0,0,0.0,3584.0
0,0.159241873,52,0,0.308890926,12000.0,20,0,1,0,0.0,4666.0
0,0.290040569,44,0,0.12504309800000002,8700.0,5,0,0,0,1.0,3717.0
0,0.08238141,57,0,0.298570755,6366.0,11,0,1,0,2.0,10417.0
0,0.4800835120000001,58,0,0.3795942370000001,3400.0,5,0,1,0,0.0,5000.0
0,0.016372604,84,0,0.006108201999999999,4583.0,5,0,0,0,0.0,3717.0
0,0.817401343,38,0,0.49634182,6833.0,19,0,2,0,0.0,6574.0
0,0.028239641,55,0,0.15860517400000002,8000.0,6,0,2,0,0.0,4830.0
0,0.0,26,0,0.0,3700.0,2,0,0,0,2.0,3584.0
0,0.569174791,50,0,0.318928995,5900.0,8,0,0,0,3.0,8300.0
0,0.884296045,58,0,0.268921359,6090.0,15,0,0,0,0.0,8500.0
0,0.9441599610000002,26,0,0.317719841,2262.0,5,0,0,0,1.0,3717.0
0,0.442765822,63,0,0.7858017140000001,3267.0,15,0,0,0,0.0,8500.0
0,0.580733513,49,0,0.658202133,3937.0,19,0,1,0,2.0,15480.0
0,0.064474655,72,0,0.138172366,5000.0,5,0,0,0,0.0,3717.0
0,0.027829418,54,0,0.282929268,4000.0,8,0,1,0,0.0,8333.0
0,0.937811667,63,1,0.5624839620000001,3896.0,10,0,0,0,0.0,3000.0
0,0.054238267,43,0,0.245784979,9133.0,13,0,1,0,2.0,5833.0
0,0.020371614,90,0,8.0,3584.0,2,0,0,0,0.0,3584.0
0,0.02710348,32,0,0.147950683,3000.0,6,0,0,0,1.0,2660.0
0,0.442772413,40,0,0.087844594,7000.0,5,0,0,0,3.0,3717.0
0,0.209174343,47,0,0.187509036,6916.0,18,0,0,0,0.0,9655.0
0,0.125986738,49,2,0.6200649460000001,5850.0,10,0,2,1,0.0,4250.0
0,0.427178641,54,0,0.86632948,1383.0,7,0,2,0,2.0,9000.0
0,0.287770672,62,0,0.23927432,21000.0,10,0,2,0,0.0,4250.0
1,0.933846215,60,1,2.385784048,1842.0,24,0,2,0,0.0,3333.0
0,0.0,63,0,0.004124871,10666.0,3,0,0,0,3.0,2206.0
0,0.794056381,54,0,0.286960049,4930.0,21,0,1,0,3.0,6300.0
0,0.08614489999999998,62,0,0.001949951,40000.0,4,0,1,0,1.0,0.0
0,0.01723605,50,0,0.297227693,6600.0,8,0,1,0,1.0,8333.0
0,0.586066854,35,0,0.053986503,4000.0,3,0,0,0,1.0,2206.0
0,0.011980805,59,0,0.112588652,3383.0,18,0,0,0,0.0,9655.0
0,0.235793263,80,0,0.35446953299999995,3232.0,10,0,2,0,0.0,4250.0
0,0.045564919,54,0,0.11446997199999999,2480.0,8,0,0,0,1.0,8300.0
0,0.053572042,76,1,0.415595544,7001.0,9,0,1,0,0.0,8723.0
0,0.006185759,73,0,70.0,2660.0,6,0,0,0,0.0,2660.0
0,0.010126454,72,0,49.0,2660.0,6,0,0,0,0.0,2660.0
1,1.01173136,36,1,0.524147374,8033.0,10,0,1,3,1.0,10370.0
0,0.044191162,40,0,0.499571551,2333.0,3,0,1,0,1.0,7200.0
1,0.732326767,37,4,0.299717453,4600.0,9,0,0,0,2.0,2800.0
0,0.046352004,59,0,0.247393078,13233.0,6,0,2,0,1.0,4830.0
0,0.154466045,37,2,0.355356368,13833.0,9,0,2,0,1.0,28306.0
0,0.027777366,69,0,0.018996834,6000.0,7,0,0,0,0.0,3614.0
0,0.03329311,63,0,0.004666222,10500.0,13,0,0,0,0.0,3913.0
0,0.150971778,53,0,0.465404613,7500.0,8,0,3,0,0.0,8000.0
1,2.020881671,53,6,0.110772596,12800.0,4,1,0,1,0.0,6250.0
0,0.9999999,30,0,0.000555401,3600.0,1,0,0,0,2.0,6200.0
0,0.011462034,86,0,0.001941957,9268.0,5,0,0,0,0.0,3717.0
0,0.26477222,36,1,0.886698139,3600.0,20,0,3,0,0.0,7000.0
0,0.0,51,0,0.362676056,7667.0,4,0,1,0,0.0,0.0
0,0.929709466,35,1,0.196355446,4883.0,3,0,0,0,0.0,2206.0
0,0.284934442,57,0,0.450157604,5075.0,10,0,1,0,3.0,10370.0
0,0.070899175,79,0,0.002895753,5179.0,3,0,0,0,0.0,2206.0
0,0.016964752,51,0,0.6598698479999999,2304.0,9,0,1,0,0.0,8723.0
0,0.00604431,28,0,0.529779259,2400.0,9,0,2,0,0.0,28306.0
0,0.0,51,1,0.110014181,18333.0,11,0,1,0,3.0,10417.0
1,0.7134236190000001,47,0,0.414954896,9200.0,8,0,1,0,2.0,8333.0
0,0.08698623499999998,63,0,532.0,8300.0,8,0,0,0,0.0,8300.0
0,0.593991927,54,1,1.028276123,23800.0,17,1,9,0,1.0,0.0
0,0.018645962,72,0,9.0,6200.0,1,0,0,0,0.0,6200.0
0,0.935412917,41,0,0.418776033,3120.0,5,0,2,0,0.0,5989.0
0,0.064860062,64,0,0.14850897,8416.0,15,0,1,0,2.0,7333.0
0,0.17854308800000002,45,0,0.213291423,4453.0,6,0,0,0,1.0,2660.0
0,0.069046548,52,0,0.45417361,6600.0,7,0,2,0,2.0,9000.0
0,0.5464535460000001,23,0,0.652862363,820.0,3,0,0,0,0.0,2206.0
0,0.9999999,69,0,0.0,1800.0,0,0,0,0,0.0,2636.0
0,0.106179673,37,0,0.520675744,3965.0,11,0,1,0,1.0,10417.0
0,0.053924326,49,0,0.418408327,12200.0,11,0,3,0,3.0,4000.0
0,0.137162095,41,0,0.442998386,9911.0,17,0,3,0,1.0,5800.0
0,0.968097227,68,4,0.6639089970000001,2900.0,12,0,1,0,0.0,4300.0
0,0.9999999,49,0,6611.0,3333.0,4,0,3,0,3.0,3333.0
0,0.296261214,72,0,0.235310923,10500.0,26,0,2,0,0.0,7500.0
0,0.097950965,54,0,0.167895319,5425.0,10,0,0,0,1.0,3000.0
1,0.43967899,28,0,0.7486631019999997,4300.0,10,0,1,0,0.0,10370.0
0,0.063468266,42,0,1186.0,6210.0,6,0,1,0,0.0,6210.0
0,0.009299677,69,0,0.523463957,6200.0,19,0,2,0,0.0,6574.0
0,0.9999999,72,0,0.344358578,3234.0,6,0,1,0,0.0,6210.0
0,0.443143313,52,0,1529.0,9000.0,7,0,2,0,0.0,9000.0
0,0.363939357,38,0,3321.0,8000.0,12,0,2,0,1.0,8000.0
0,0.11240137900000001,51,0,0.14213198,6500.0,10,0,0,0,0.0,3000.0
0,0.036507312,60,0,0.24692716899999997,5450.0,11,0,2,0,0.0,9891.0
0,0.470607209,36,0,0.712646947,10547.0,7,0,3,0,2.0,12083.0
0,1.21756487,31,0,0.4727197,2400.0,3,0,2,0,1.0,8245.0
0,0.599891164,30,0,0.175914509,2432.0,4,0,0,0,1.0,6250.0
0,0.20980669,77,0,0.542026352,6602.0,14,0,3,0,0.0,10500.0
0,0.007268951,82,0,0.108859444,3848.0,7,0,1,0,0.0,7203.0
0,0.0,85,1,0.017354289,3053.0,6,0,0,0,0.0,2660.0
0,0.058780754,31,0,0.036890191,5800.0,3,0,0,0,0.0,2206.0
0,0.0,58,0,0.558837102,6500.0,8,0,2,0,0.0,12970.0
0,0.626849753,31,0,0.21832993899999997,2454.0,6,0,0,0,0.0,2660.0
0,0.0,61,0,24.0,3584.0,2,0,0,0,0.0,3584.0
0,0.162742567,62,0,0.068188413,10338.0,5,0,0,0,0.0,3717.0
0,0.031549211,76,0,0.194061506,6600.0,12,0,1,0,0.0,4300.0
0,0.229085043,43,0,0.152512661,5133.0,14,0,0,0,2.0,1583.0
0,0.007993554999999998,67,0,1.039796303,5301.0,12,0,2,0,1.0,8000.0
1,0.877078578,50,0,1.326504245,5417.0,15,0,5,0,0.0,12528.0
0,0.383376101,34,0,0.438140465,4000.0,9,0,2,0,1.0,28306.0
0,0.0192769,40,0,0.220094086,2975.0,5,0,1,0,0.0,5000.0
0,0.078933183,74,0,0.524047355,5405.0,18,0,1,0,0.0,6135.0
0,1.036197587,69,0,0.410951894,1953.0,7,0,0,0,1.0,3614.0
0,0.012663582,65,0,0.125849887,7500.0,6,0,1,0,2.0,6210.0
0,0.9328268690000001,51,0,0.227784731,3195.0,4,0,0,0,1.0,6250.0
0,0.836689349,42,5,1028.0,10370.0,10,0,1,0,0.0,10370.0
0,0.350235377,42,0,1688.0,8333.0,8,0,1,0,0.0,8333.0
0,0.647784072,45,0,0.254168615,6416.0,6,0,1,0,2.0,6210.0
1,0.8306148059999998,48,3,0.491466253,5155.0,7,1,1,0,0.0,7203.0
0,0.079076532,71,0,0.00497086,5833.0,6,0,0,0,0.0,2660.0
0,0.021832606,60,0,605.0,7200.0,3,0,1,0,0.0,7200.0
0,0.119170271,55,0,0.354306659,8184.0,9,0,1,0,0.0,8723.0
0,0.087999097,66,0,0.162166003,7035.0,11,0,1,0,1.0,10417.0
0,0.482490774,62,1,1265.0,1300.0,12,0,0,0,0.0,1300.0
0,0.00478797,82,0,15.0,2660.0,6,0,0,0,0.0,2660.0
1,0.7750314490000002,43,1,7.822870852,2500.0,26,0,7,0,0.0,6250.0
0,0.028083496,77,0,0.30942541,7500.0,16,0,1,0,0.0,9000.0
0,0.059931392,52,0,0.418268642,8166.0,13,0,2,0,2.0,9000.0
0,0.595272107,55,0,0.214471629,11525.0,6,1,0,0,1.0,2660.0
0,0.040697316,48,0,0.7138103159999999,600.0,13,0,1,0,4.0,5833.0
1,0.937856455,52,2,0.709525132,3600.0,10,0,2,2,0.0,4250.0
0,0.166478056,66,0,0.290174002,3907.0,6,0,1,0,0.0,6210.0
0,0.013087753999999998,81,0,18.0,1583.0,14,0,0,0,0.0,1583.0
0,0.054638178,42,0,0.323737287,5800.0,17,0,2,0,1.0,10160.0
0,0.0,46,0,2885.0,7200.0,3,0,1,0,0.0,7200.0
0,0.032946606,71,0,0.006499133000000001,2307.0,4,0,0,0,0.0,6250.0
0,0.005190973,35,0,3794.0,9000.0,13,0,2,0,0.0,9000.0
0,0.203927571,48,0,0.267274832,14688.0,23,0,1,0,0.0,14500.0
0,0.176720582,58,0,0.050635949000000006,4166.0,4,0,0,0,0.0,6250.0
0,0.9999999,73,0,0.068931069,1000.0,5,0,0,0,0.0,3717.0
0,0.995837986,42,1,0.506257669,4074.0,8,1,0,0,0.0,8300.0
0,0.078698957,54,1,0.543512838,4400.0,11,0,1,0,0.0,10417.0
0,1.4486717619999998,47,0,0.515611183,14700.0,23,0,3,1,5.0,16000.0
0,0.003172195,82,0,5.0,6250.0,4,0,0,0,0.0,6250.0
0,0.948151989,34,1,0.23792357600000005,2773.0,10,0,0,0,0.0,3000.0
0,0.002402306,61,0,0.33300121,14050.0,12,0,2,0,0.0,8000.0
0,0.03429635100000001,35,0,0.009133238,5583.0,6,0,0,0,0.0,2660.0
0,0.9999999,38,0,0.9013605440000002,3233.0,4,0,2,0,2.0,7916.0
0,0.295007621,27,0,0.154668861,2430.0,6,0,0,0,0.0,2660.0
0,0.96840316,41,0,0.178364327,5000.0,5,0,0,0,2.0,3717.0
0,0.042872333,45,0,0.221984691,14500.0,7,0,2,0,0.0,9000.0
0,0.155549207,64,0,0.539584166,5001.0,11,0,3,0,0.0,4000.0
0,0.0,33,0,0.7833971899999999,3914.0,6,1,2,0,0.0,4830.0
0,0.022882471,58,0,0.270810693,4600.0,10,0,1,0,1.0,10370.0
0,0.018628039,69,0,597.0,1300.0,12,0,0,0,0.0,1300.0
0,0.9999999,54,1,0.038167939,2750.0,4,0,0,1,0.0,6250.0
0,0.125933192,44,1,0.042097878,5700.0,5,0,0,0,0.0,3717.0
0,0.005266316,41,0,0.459915175,9666.0,5,0,2,0,4.0,5989.0
0,0.019603572,47,0,0.29417707600000004,10887.0,11,0,2,0,1.0,9891.0
0,0.052892748,44,0,1540.0,9000.0,7,0,2,0,3.0,9000.0
0,0.30537964100000003,58,0,0.200788076,11673.0,8,0,2,0,0.0,12970.0
0,0.039900578,52,0,5494.0,4000.0,11,0,3,0,2.0,4000.0
0,0.852150022,43,2,0.40396231,4138.0,9,0,1,0,2.0,8723.0
0,0.030612592,40,0,3491.0,4500.0,16,0,2,0,4.0,4500.0
0,0.332863091,47,0,0.463180158,5200.0,9,0,1,0,2.0,8723.0
1,0.9999999,37,1,0.243793911,4269.0,3,3,0,0,1.0,2206.0
0,0.315611714,62,0,0.468803565,5833.0,11,0,1,0,0.0,10417.0
1,0.599734721,34,0,0.120646559,6000.0,6,0,0,0,1.0,2660.0
0,0.030529263,50,0,0.16887986300000002,6400.0,6,0,1,0,1.0,6210.0
0,0.118718352,48,0,0.233001943,8750.0,3,0,1,0,1.0,7200.0
0,0.835948645,38,1,674.0,2206.0,3,0,0,0,1.0,2206.0
0,0.0,83,0,0.036135693,1355.0,6,0,0,0,0.0,2660.0
0,0.4167962670000001,43,0,707.0,3717.0,5,0,0,0,4.0,3717.0
0,0.143474345,43,0,0.547531769,8183.0,16,0,2,0,1.0,4500.0
0,0.587219344,55,1,0.425801749,6859.0,9,0,2,0,2.0,28306.0
0,0.011047409,61,0,1890.0,5000.0,5,0,1,0,0.0,5000.0
0,0.022216296,61,0,0.266525942,9000.0,8,0,2,0,1.0,12970.0
0,0.999725124,26,1,0.14504116,2550.0,2,0,0,0,1.0,3584.0
0,0.118884023,34,0,0.385405521,4672.0,25,0,1,0,0.0,11500.0
0,0.019874324,64,0,0.25592311100000004,4473.0,9,0,1,0,0.0,8723.0
0,0.6799244529999999,45,2,0.150684932,10000.0,3,0,1,0,0.0,7200.0
0,0.05346826,69,0,0.462125661,1702.0,10,0,0,0,0.0,3000.0
0,0.0,62,0,2822.0,9000.0,7,0,2,0,0.0,9000.0
0,0.9999999,38,0,0.0,5000.0,2,0,0,0,0.0,3584.0
0,0.073361357,70,0,0.252289759,2401.0,22,0,1,0,0.0,8420.0
0,0.292479109,43,2,0.159095779,9333.0,7,1,0,0,2.0,3614.0
0,0.186851507,40,0,0.280278422,12929.0,12,0,2,0,3.0,8000.0
0,0.211827487,40,0,0.187934441,27333.0,11,0,2,0,2.0,9891.0
0,0.9999999,47,0,178.0,6200.0,1,0,0,0,0.0,6200.0
0,0.5133516570000001,59,0,0.407675195,7191.0,5,0,2,0,1.0,5989.0
1,0.747836292,49,2,3114.0,8333.0,8,0,1,0,4.0,8333.0
0,0.08354276299999999,60,0,0.634894184,6000.0,9,0,2,0,0.0,28306.0
0,0.7729229159999998,48,0,2657.0,0.0,4,0,1,0,0.0,0.0
0,0.835227705,38,0,0.407927628,8400.0,19,0,3,1,0.0,9825.0
0,0.041975117,60,0,1090.0,5000.0,5,0,1,0,0.0,5000.0
1,0.218927024,32,0,0.133629583,6300.0,5,0,0,0,5.0,3717.0
1,0.975062344,45,1,0.143433955,5200.0,3,0,0,0,4.0,2206.0
0,0.063308543,76,0,0.555429864,2651.0,8,0,1,0,0.0,8333.0
0,0.10891438,61,0,0.304841764,3696.0,9,0,1,0,1.0,8723.0
0,0.095526914,55,1,1185.0,3717.0,5,0,0,0,1.0,3717.0
0,0.988775281,82,0,0.222210403,9400.0,7,0,1,0,0.0,7203.0
0,0.692232655,33,0,234.0,2660.0,6,0,0,0,0.0,2660.0
0,0.022148893,62,0,0.146840149,7531.0,6,0,1,0,0.0,6210.0
0,0.12973378300000002,49,0,0.016085791000000002,1864.0,4,0,0,0,1.0,6250.0
0,0.0,74,0,0.021870118,4480.0,10,0,0,0,1.0,3000.0
0,0.042045001,56,1,0.304622402,11400.0,7,0,2,0,1.0,9000.0
0,0.097144054,41,0,0.328846812,8766.0,13,0,1,0,2.0,5833.0
0,0.531604813,49,1,0.16719672900000002,2200.0,10,1,0,1,0.0,3000.0
0,0.098692507,50,0,0.04792123400000001,26000.0,5,0,1,0,0.0,5000.0
1,0.9999999,55,0,0.046990602,5000.0,1,0,0,0,0.0,6200.0
0,0.436618779,56,0,0.690491803,7624.0,8,0,4,0,0.0,19450.0
0,0.023913915,52,0,0.00515345,13000.0,10,0,0,0,0.0,3000.0
0,0.910292122,34,0,0.209631728,6000.0,5,0,0,0,3.0,3717.0
0,0.014759912,75,0,14.0,2206.0,3,0,0,0,0.0,2206.0
0,0.575052451,70,2,0.27410004,7416.0,10,0,1,0,0.0,10370.0
0,0.060865254,36,0,0.042848239,6417.0,4,0,0,0,1.0,6250.0
0,0.001066631,62,1,0.0,3404.0,2,0,0,0,0.0,3584.0
0,0.028945865,44,0,0.182128452,3222.0,12,0,1,0,0.0,4300.0
0,0.040355548,60,0,0.414994915,10816.0,15,0,6,0,1.0,24666.0
1,0.9999999,49,0,0.182101295,6100.0,5,0,0,0,0.0,3717.0
0,0.798840232,28,0,170.0,2206.0,3,0,0,0,0.0,2206.0
0,0.265348064,49,0,0.365483072,6054.0,10,0,1,0,0.0,10370.0
0,0.226154769,25,0,0.013194722,2500.0,2,0,0,0,0.0,3584.0
0,0.014049298,67,1,58.0,3584.0,2,0,0,0,0.0,3584.0
0,0.009941622,32,0,0.037044091,10500.0,4,0,0,0,0.0,6250.0
0,0.056835516,65,0,0.019302535,7770.0,7,0,0,0,0.0,3614.0
0,0.815133028,66,1,0.541729135,2000.0,5,0,0,0,1.0,3717.0
0,0.910573382,30,0,0.412195935,3000.0,8,0,1,0,0.0,8333.0
0,0.14920039,34,0,0.582601243,4666.0,10,0,3,0,1.0,21666.0
0,0.9999999,38,0,0.564663024,2744.0,9,0,1,0,2.0,8723.0
0,0.9999999,37,0,0.0005778119999999999,5191.0,1,0,0,0,1.0,6200.0
0,0.0,72,0,0.151548006,8300.0,2,0,1,0,0.0,2751.0
0,0.39757864,36,0,0.01743721,6250.0,4,0,0,0,1.0,6250.0
0,0.11179334199999999,72,0,0.520187793,1064.0,3,0,0,0,2.0,2206.0
0,0.981470241,36,1,0.362934563,19300.0,14,0,4,0,0.0,646.0
0,0.013031867,64,0,7414.0,9000.0,13,0,2,0,0.0,9000.0
0,0.03931453,45,0,0.024897481000000003,3413.0,9,0,0,0,1.0,2800.0
0,0.533416005,39,0,1746.0,10370.0,10,0,1,0,2.0,10370.0
0,0.002535669,69,0,0.197612732,8293.0,10,0,2,0,0.0,4250.0
0,0.023922631,70,0,7063.0,8000.0,12,0,2,0,0.0,8000.0
0,0.049660803,56,0,0.327639752,7083.0,9,0,1,0,0.0,8723.0
0,0.27352982800000003,72,1,0.627936166,5576.0,16,0,3,0,0.0,8583.0
0,0.632276926,42,1,0.521895621,5000.0,10,0,1,0,0.0,10370.0
1,0.545636243,36,0,0.082096334,3300.0,2,1,0,2,0.0,3584.0
0,0.01075825,67,0,8.0,2206.0,3,0,0,0,0.0,2206.0
0,0.0,41,0,0.233052171,3200.0,7,0,0,0,0.0,3614.0
0,0.026244269,62,0,0.003618703,10500.0,10,0,0,0,0.0,3000.0
0,0.0,43,0,0.56257497,2500.0,6,0,1,0,0.0,6210.0
0,0.819090738,53,0,0.281642512,2069.0,6,0,0,0,0.0,2660.0
0,0.018911208,60,0,0.017047817,2404.0,6,0,0,1,0.0,2660.0
0,0.871179757,43,0,0.17613731,6000.0,3,0,0,0,0.0,2206.0
0,0.0,49,1,0.0,4500.0,9,0,0,0,0.0,2800.0
0,0.612506455,56,1,0.155066418,18217.0,9,0,1,0,0.0,8723.0
0,0.025730608,52,0,1978.0,8723.0,9,0,1,0,0.0,8723.0
0,0.399071033,44,0,0.237678855,3773.0,6,0,0,0,1.0,2660.0
0,0.9999999,21,1,0.0,898.0,0,0,0,0,0.0,2636.0
0,0.44784689,41,0,0.197807218,2188.0,7,0,0,0,1.0,3614.0
0,0.9999999,55,0,0.31721249,2625.0,2,0,1,0,0.0,2751.0
0,0.130749116,29,0,138.0,2206.0,3,0,0,0,0.0,2206.0
0,0.138236953,46,0,0.7810559009999999,2575.0,12,0,2,0,3.0,8000.0
0,0.007941593,65,0,0.002683963,4470.0,6,0,0,0,0.0,2660.0
0,0.10664466800000001,46,0,1961.0,2751.0,2,0,1,0,0.0,2751.0
1,0.844165119,35,0,0.5522745410000001,2505.0,4,1,0,0,2.0,6250.0
0,0.029934814,37,0,0.17300435399999994,10334.0,3,0,1,0,1.0,7200.0
0,0.514242596,67,0,0.301449758,6000.0,3,0,1,0,1.0,7200.0
0,0.029917177000000007,47,1,0.261343805,6875.0,9,0,1,0,0.0,8723.0
0,0.056983374,32,0,0.285268714,8335.0,6,0,2,0,1.0,4830.0
0,0.098579055,74,0,0.588186008,2386.0,12,0,1,0,0.0,4300.0
0,0.9999999,33,0,1725.0,5000.0,5,0,1,0,0.0,5000.0
0,0.0,30,0,0.0,2000.0,3,0,0,0,0.0,2206.0
0,0.272103039,56,0,0.517236233,6700.0,13,0,2,0,1.0,9000.0
0,0.012926966000000002,76,0,969.0,8723.0,9,0,1,0,0.0,8723.0
0,0.152042398,60,0,0.892484342,2873.0,10,0,1,0,2.0,10370.0
0,0.044180415,31,0,0.098152075,3300.0,10,0,0,0,0.0,3000.0
0,0.02974344,89,0,0.006484734,3700.0,5,0,0,0,0.0,3717.0
0,0.250918727,47,0,329.0,6250.0,4,0,0,0,0.0,6250.0
0,0.019195039,53,0,0.500293083,3411.0,13,0,1,0,0.0,5833.0
0,0.028249294,80,0,0.009389671,3833.0,14,0,0,0,0.0,1583.0
1,0.62649356,33,2,0.398305085,2831.0,7,2,0,0,0.0,3614.0
0,0.249566524,57,0,3090.0,10500.0,14,0,3,0,0.0,10500.0
0,0.023268232000000003,53,0,0.213965646,8033.0,9,0,2,0,2.0,28306.0
0,0.336628713,59,0,1.3061437,2880.0,12,0,2,0,0.0,8000.0
0,0.007709776999999998,42,0,0.00279944,5000.0,12,0,0,0,0.0,1300.0
0,0.26210295,56,0,0.265643218,5145.0,9,0,1,0,0.0,8723.0
0,0.8246215369999998,27,0,0.084917851,5416.0,2,0,0,0,0.0,3584.0
0,0.043152264,67,0,0.304413696,9900.0,9,0,1,0,1.0,8723.0
0,0.386455005,63,0,0.09266032699999999,4100.0,3,1,0,0,0.0,2206.0
0,0.073421501,48,0,0.355829474,14683.0,9,0,2,0,0.0,28306.0
0,0.000351633,40,0,0.122366385,8400.0,10,0,0,0,2.0,3000.0
0,0.005228497,75,0,0.33181382,4167.0,13,0,2,0,0.0,9000.0
0,1.811188811,54,0,0.167870237,9000.0,4,0,1,0,1.0,0.0
0,0.069157416,47,0,71.0,6200.0,1,0,0,0,0.0,6200.0
0,0.9999999,68,0,2.6e-05,38417.0,2,0,0,0,0.0,3584.0
1,0.532149567,52,0,0.292379942,6600.0,8,0,1,0,0.0,8333.0
0,0.213149857,65,0,1491.0,10417.0,11,0,1,0,0.0,10417.0
0,0.045546918,75,0,0.013662113,3000.0,3,0,0,0,0.0,2206.0
0,0.611437539,59,3,0.665133779,4783.0,9,0,2,0,0.0,28306.0
0,0.069386326,65,0,0.918181818,5279.0,11,0,2,0,0.0,9891.0
0,0.095103565,70,0,0.628747669,6970.0,9,0,1,0,1.0,8723.0
0,0.10841544199999999,41,0,4386.0,8723.0,9,0,1,0,0.0,8723.0
0,0.773454003,50,1,0.509265431,7500.0,9,0,2,0,0.0,28306.0
0,0.010865942,30,0,0.007649808999999999,40000.0,5,0,0,0,0.0,3717.0
0,0.598802395,58,4,34.0,8300.0,8,0,0,2,0.0,8300.0
1,0.596321936,26,0,0.553815395,3000.0,9,0,1,0,1.0,8723.0
0,0.0,41,0,0.0,5000.0,4,0,0,0,0.0,6250.0
0,0.10328913,66,0,0.463048911,2800.0,7,0,2,0,0.0,9000.0
0,0.0,41,0,0.08237114599999999,8400.0,5,0,1,0,3.0,5000.0
0,0.0,37,0,0.096968735,6300.0,4,0,0,0,0.0,6250.0
0,0.075293544,71,0,64.0,3717.0,5,0,0,0,0.0,3717.0
0,0.819548872,56,0,0.122071986,5250.0,5,0,0,0,0.0,3717.0
0,0.08462712499999998,69,0,0.192229039,4400.0,5,0,0,0,1.0,3717.0
0,0.09245522699999999,44,0,0.102421684,4500.0,7,0,0,0,2.0,3614.0
0,0.183167616,35,0,0.180653427,3121.0,12,0,0,0,1.0,1300.0
0,0.0,44,0,0.253614169,10444.0,6,0,1,0,0.0,6210.0
1,0.495152871,49,1,0.24935013,5000.0,7,0,1,0,2.0,7203.0
0,0.0,49,0,0.249166694,30300.0,9,0,2,0,2.0,28306.0
0,0.021305522,64,0,0.4128367670000001,3785.0,15,0,1,0,0.0,7333.0
0,0.084417095,57,0,0.231938851,12166.0,13,0,2,0,2.0,9000.0
0,0.608828151,36,0,0.858056777,2500.0,5,0,1,0,3.0,5000.0
0,0.787519902,45,0,0.136675515,59900.0,14,0,2,0,1.0,10333.0
0,0.0,28,0,0.15452727800000002,3500.0,7,0,0,0,0.0,3614.0
0,0.088246713,43,1,0.8512594959999998,2500.0,12,0,1,0,0.0,4300.0
0,0.545742376,48,3,0.287390029,3750.0,4,0,1,0,1.0,0.0
0,0.0,70,0,0.167532987,2500.0,4,0,0,0,1.0,6250.0
0,0.065868263,29,2,0.096798698,9214.0,3,0,0,0,2.0,2206.0
0,0.565350854,51,1,0.367516918,9604.0,12,0,2,0,5.0,8000.0
0,0.992595797,42,0,0.6920684290000001,4500.0,5,0,1,0,0.0,5000.0
0,0.045296114000000005,65,0,1.308004611,19950.0,25,0,13,0,0.0,17403.0
0,0.966552877,40,0,0.327830737,4300.0,3,3,0,0,0.0,2206.0
0,0.019543678,49,0,0.24455109,5000.0,9,0,1,0,2.0,8723.0
0,0.623587468,59,0,0.311950088,6250.0,19,0,0,0,0.0,4635.0
0,0.047081949000000005,42,0,0.25111177,16864.0,11,0,2,0,4.0,9891.0
1,0.141956277,63,0,0.9609187520000002,2916.0,10,0,1,0,1.0,10370.0
0,0.012972841,56,0,0.048508742,5833.0,11,0,0,0,3.0,1700.0
0,0.12432247,62,0,0.318470844,12895.0,13,0,2,0,1.0,9000.0
1,0.9999999,39,0,331.0,2206.0,3,0,0,0,3.0,2206.0
0,0.17599581,55,0,0.224014918,12333.0,8,0,1,0,1.0,8333.0
0,0.5966421129999999,50,0,0.594767202,4853.0,7,0,2,0,0.0,9000.0
0,0.089672758,62,0,0.284905032,3000.0,4,0,1,0,0.0,0.0
0,0.007524628,68,0,2078.0,10417.0,11,0,1,0,1.0,10417.0
0,0.062421881,34,0,1.205897051,2000.0,6,0,1,0,0.0,6210.0
0,0.055768199,47,0,0.354755784,3500.0,34,0,0,0,0.0,6666.0
0,0.018162199,65,0,1900.0,8333.0,8,0,1,0,0.0,8333.0
0,0.005249738,64,0,0.145585441,10000.0,5,0,2,0,0.0,5989.0
0,0.031351998,65,0,0.145845668,15200.0,9,0,1,0,0.0,8723.0
0,0.32780633,40,0,0.37230914,8500.0,9,0,2,0,0.0,28306.0
0,0.003121118,46,0,1.139784946,650.0,5,0,1,0,0.0,5000.0
0,0.090124518,49,0,1.366074951,2534.0,10,0,1,0,0.0,10370.0
